price,title,location,address,description,bedrooms,bathrooms,parking,size,url,image_url
KSh 65 000 000,5 Bedroom House,Lavington,"Chalbi Dr Maziwa, Lavington, Nairobi","For sale : 5 bedroom town house all en-suite + dsq
Chalbi casa (townhouse).
450sqm with",5,6.5,3,600 m²,https://www.property24.co.ke/5-bedroom-house-for-sale-in-lavington-115716428,https://images.prop24.com/axovzmvfadgxfo6syuleyhp5h4/Crop600x400
KSh 12 600 000,3 Bedroom Apartment / Flat,Kilimani,"Kilimani Estate Kilimani, Kilimani, Nairobi","THREE BEDROOM MASTER ENSUITE APARTMENT FOR SALE IN KILIMANI READY

Selling a Newly",3,2,2,120 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-115751580,https://images.prop24.com/thf3tksw4makjbzltydbeio5n4/Crop600x400
KSh 77 000 000,5 Bedroom Townhouse,Lavington,"Isaac Gathanju Road/Lavington Shopping Centre Maziwa, Lavington, Nairobi","5 bedroom Townhouse plus dsq For sale, all ensuite, private garden, gated community, famiky",5,5,1,N/A,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-115831255,https://images.prop24.com/e3m3uer2qme2emu4ir6u4f2iee/Crop600x400
KSh 10 000 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",Coming up is this  prestigious high rise development conveniently located in the heart of,2,2,2,95 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115758486,https://images.prop24.com/e2songoaaddoxv2rbz7a2oo7g4/Crop600x400
KSh 65 000 000,5 Bedroom Townhouse,Lavington,"Chalbi Dr Maziwa, Lavington, Nairobi","For sale : 5 bedroom town house all en-suite + dsq
Chalbi casa (townhouse).
450sqm with",5,6.5,3,450 m²,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-101755301,https://images.prop24.com/3pkv5zxueux2d2bcvpdqf4apui/Crop600x400
KSh 10 000 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",Coming up is this  prestigious high rise development conveniently located in the heart of,2,2,2,95 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115758486,https://images.prop24.com/e2songoaaddoxv2rbz7a2oo7g4/Crop600x400
KSh 19 500 000,4 Bedroom House,Ongata Rongai,"Ongata Rongai Nairobi County, Ongata Rongai, Nairobi","?? ONGATA RONGAI

Ultra modern 4 bedrooms all ensuite flatroof with DSQ for sale
Ample",4,5,N/A,N/A,https://www.property24.co.ke/4-bedroom-house-for-sale-in-ongata-rongai-115817496,https://images.prop24.com/ro5eecbwvw24siy6dluecc6h4i/Crop600x400
KSh 58 000 000,Commercial Property,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi","GODOWN FOR SALE WITH AN AREA 10,000 FT IN SYOKIMAU

Godown for Sale in Syokimau, Mombasa",N/A,N/A,N/A,930 m²,https://www.property24.co.ke/commercial-property-for-sale-in-syokimau-115732118,https://images.prop24.com/wnt6pqeq2u77qfmes3vnwmsvwm/Crop600x400
KSh 15 000 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Key Features:
•	2 Bedrooms, All En-Suite: Enjoy the luxury of private bathrooms for each",2,2,2,150 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115657191,https://images.prop24.com/ercfva2c2uy7cxgz3kbszppdue/Crop600x400
KSh 35 000 000,4 Bedroom Apartment / Flat,Kilimani,"Argwings Kodhek Rd Nairobi, Kilimani, Nairobi","FOUR BEDROOM ALL ENSUITE PLUS DSQ DUPLEX APARTMENT FOR SALE IN KILIMANI

Selling a",4,5,2,280 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-115701215,https://images.prop24.com/37jom7hubdtu7ptodsrlwtx3uu/Crop600x400
KSh 11 800 000,3 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi","THREE BEDROOM ALL ENSUITE APARTMENT ON SALE IN KILELESHWA UNDER CONSTRUCTION

FOR SALE: A",3,3,2,130 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115694535,https://images.prop24.com/w36slvminszmal4juypezusp4y/Crop600x400
KSh 25 000 000,3 Bedroom Apartment / Flat,Kileleshwa,"Kileleshwa Nairobi, Kileleshwa, Nairobi","Located in Kileleshwa.
Modern, upscale development with 3 bedrooms plus DSQ",3,3,2,150 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115816499,https://images.prop24.com/nyvqhpov5gyodai55gnwkhixci/Crop600x400
KSh 12 500 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","2 bedrooms without dsq          12.5m to 13.5m 
2 bedrooms  with dsq                 16.m",2,2,2,1 acres,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115820312,https://images.prop24.com/3wgx2g2vmmdsc2bil7526r6yyq/Crop600x400
KSh 80 000,1 Bedroom Apartment / Flat,Valley Arcade,"Valley Arcade Maziwa, Valley Arcade, Nairobi","Brand new high-end apartments located at the heart of Kilimani and Kilimani to let.
1)",1,1,1,1 acres,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-valley-arcade-115820195,https://images.prop24.com/zmppjv3oh3qlxcci5k6sshkjr4/Crop600x400
KSh 18 500 000,3 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi",THREE BEDROOM ALL ENSUITE PLUS DSQ APARTMENT FOR SALE IN KILELESHWA UNDER,3,4,2,190 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115787278,https://images.prop24.com/6slsujajerbm5xh3nx7nirryyy/Crop600x400
KSh 18 000 000,3 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi",THREE BEDROOM ALL ENSUITE PLUS DSQ APARTMENT FOR SALE IN KILELESHWA UNDER,3,4,2,185 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115787272,https://images.prop24.com/6slsujajerbm5xh3nx7nirryyy/Crop600x400
KSh 76 000 000,5 Bedroom Townhouse,Lavington,"Owashika Rd Maziwa, Lavington, Nairobi","?? Lavington 
5bedroom plus dsq townhouse for sale in the leafy suburbs of Lavington area",5,5,3,N/A,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-115830161,https://images.prop24.com/idv6utlkejhefkedn4j3qaprfm/Crop600x400
KSh 8 100 000,1 Bedroom Apartment / Flat,Westlands,"35 Westlands Rd, Westlands, Nairobi",This is a visionary project redefining investment in Westlands. It offers an unapparelled,1,1,1,58 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115722617,https://images.prop24.com/u5dsg3obp5vjdodlwtsnrtdqhu/Crop600x400
KSh 10 000 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",Coming up is this  prestigious high rise development conveniently located in the heart of,2,2,2,95 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-101758676,https://images.prop24.com/e2songoaaddoxv2rbz7a2oo7g4/Crop600x400
KSh 85 000 000,4 Bedroom House,Loresho,"Loresho, Loresho, Nairobi","Executively done is this 4 Bedrooms Bungalow house in good neighborhoods of Loresho
With",4,3,4,2 023 m²,https://www.property24.co.ke/4-bedroom-house-for-sale-in-loresho-115802403,https://images.prop24.com/ngma5vvztc5xx6vney4fyplif4/Crop600x400
KSh 12 000 000,3 Bedroom Apartment / Flat,Westlands,"Westlands Highridge, Westlands, Nairobi","Strategically located at the heart  of Westlands;thriving commercial district, these high",3,3,1,115 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-115759007,https://images.prop24.com/3fp7u7mzadi47622yhmto7inve/Crop600x400
KSh 6 000 000,1 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",A cozy one bedroom apartment is available  for sale in one of the most sought after area by,1,1,1,50 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-115808361,https://images.prop24.com/srlxadtmco7qfy6mdqhnxgrfpi/Crop600x400
KSh 90 000 000,4 Bedroom House,Loresho,"Loresho Crescent Loresho, Loresho, Nairobi","4 bedroom Bungalow on 1/2 acre in a Gated Community for Sale
Description
4 bedroom",4,4,4,0.5 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-loresho-115704254,https://images.prop24.com/5acmxgrp4rydt26dyskt6cm2be/Crop600x400
KSh 9 600 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",This project is located just off Argwings Khodek Road. The building features two basement,2,2,N/A,N/A,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115790398,https://images.prop24.com/cr2peppobbvsho2lbliruow6tq/Crop600x400
KSh 80 000,1 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","Brand new apartments to let in Lavington

-1 bedrooms (65 sqm) – KSH 85,000
-2 bedrooms",1,1,1,65 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-115752897,https://images.prop24.com/mjqds2ircfwijpkrwkit2n5geu/Crop600x400
KSh 11 000 000,2 Bedroom Apartment / Flat,Kilimani,"Kilimani Estate Kilimani, Kilimani, Nairobi","TWO BEDROOM MASTER ENSUITE APARTMENT FOR SALE IN KILIMANI

FOR SALE: A Brand-new, Modern",2,2,1,95 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-115781366,https://images.prop24.com/exqx4q254bcmpeuc2idcrz3bha/Crop600x400
KSh 16 000 000,3 Bedroom Apartment / Flat,Kilimani,"PQ7Q+29H Turbo Rd, Kilimani, Nairobi","Serene Manor Surrounded by beautiful and tranquil surroundings, it offers",3,2,2,140 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-115710841,https://images.prop24.com/4e3x2fynbcmsdjfyjm7oqfheyi/Crop600x400
KSh 20 000 000,4 Bedroom House,Karen,"Njathaini Road, Karen, Nairobi","This gated community, adjacent to Muthithi Gardens and Summerfields Estate, boasts",4,5,6,0.13 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-karen-115707941,https://images.prop24.com/2tp4gmipiitipxlgb3snvjefzi/Crop600x400
KSh 32 000 000,4 Bedroom House,Runda,"Njathaini Road, Runda, Nairobi","This gated community, adjacent to Muthithi Gardens and Summerfields Estate, boasts",4,5,6,0.13 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-115707788,https://images.prop24.com/wthn3o33zac4uxluwz6fglvcei/Crop600x400
KSh 14 700 000,4 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",We introduce our latest and most prestigious project located in the vibrant neighborhood of,4,4,2,147 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-115734089,https://images.prop24.com/ug5smvvhijbflj3nzmzzds37ua/Crop600x400
KSh 25 000 000,4 Bedroom House,Runda,"Njathaini Rd KE, Runda, Nairobi",Introducing Beautiful and Modern 4 & 5 Bedroom All-Ensuite Townhouses – Your Dream Home,4,5,4,1 m²,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-115716496,https://images.prop24.com/6snz2zreodkp2kby2kcwgi6yra/Crop600x400
KSh 3 700 000,1 Bedroom Apartment / Flat,Kitisuru,"3V56+F5X Road, Kitisuru, Nairobi","These are very spacious 1 
bedroom apartment  located in a very serene environment along",1,1,N/A,N/A,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kitisuru-115810849,https://images.prop24.com/xazqolica4ifwga7rii2smr6ge/Crop600x400
KSh 14 000 000,2 Bedroom Apartment / Flat,Westlands,"School Ln Spring Valley, Westlands, Nairobi","FOR SALE : STUDIO APARTMENTS, 1 & 2 BEDROOM APARTMENTS
CALL /WHATSAPP: +254721514314/",2,1,1,94 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-115718402,https://images.prop24.com/hcqxaxuyx5wcqiaga5gmwhbbve/Crop600x400
KSh 8 950 000,3 Bedroom House,Joska,"226 Kangundo Rd, Joska, Nairobi","For Sale: Harmony Greens – Joska

Your Dream Home Awaits!

Discover the perfect blend",3,4,N/A,N/A,https://www.property24.co.ke/3-bedroom-house-for-sale-in-joska-115799500,https://images.prop24.com/7cvt4pbtw5s42enciazuqmoyfe/Crop600x400
KSh 18 500 000,3 Bedroom Apartment / Flat,Kileleshwa,"Kileleshwa Nairobi, Kileleshwa, Nairobi","Consists of 2 and 3 bedroom apartments focusing more on families/ residential

*TWO",3,3,2,91 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-115779878,https://images.prop24.com/7xtqoyw675yajntp3smlafhpjq/Crop600x400
KSh 40 000 000,3 Bedroom Apartment / Flat,Riverside,"Riverside Dr Nairobi, Riverside, Nairobi","FOR SALE

Location; Riverside, Westlands

Located in the upscale area of riverside with",3,3,3,300 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-riverside-115702932,https://images.prop24.com/at6qcvsvwxrjk5digb5agzynby/Crop600x400
KSh 105 000 000,5 Bedroom House,Lavington,"Lavington Kileleshwa, Lavington, Nairobi","JUST LISTED

If you’re searching for the perfect family home, this villa provides",5,5,3,0.12 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-lavington-101758677,https://images.prop24.com/i3szvkl3yxsa7bz6pzysy67vja/Crop600x400
KSh 13 500 000,2 Bedroom Apartment / Flat,Riverside,"Riverside Dr Nairobi, Riverside, Nairobi",Elegant two and three bedroom apartments are available  for sale in Westlands.  The,2,2,1,114 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-115690497,https://images.prop24.com/bkov5grpc7ku4tn54qcouowouq/Crop600x400
KSh 105 000 000,5 Bedroom House,Lavington,"Lavington Kileleshwa, Lavington, Nairobi","JUST LISTED

If you’re searching for the perfect family home, this villa provides",5,5,3,0.12 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-lavington-115661062,https://images.prop24.com/i3szvkl3yxsa7bz6pzysy67vja/Crop600x400
KSh 180 000 000,5 Bedroom Apartment / Flat,Runda,"Runda Runda, Runda, Nairobi",Runda’s Crown Jewel: A Modern 5 Bedroom with DSQ Masterpiece in Nairobi’s Elite Blue Zone.,5,6,N/A,0.5 acres,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-runda-115818591,https://images.prop24.com/inhsulmh6cdabh34bjfvxryaem/Crop600x400
KSh 180 000 000,Commercial Property,Runda,"Runda Runda, Runda, Nairobi",Runda’s Crown Jewel: A Modern 5 Bedroom with DSQ Masterpiece in Nairobi’s Elite Blue Zone.,N/A,N/A,N/A,0.5 acres,https://www.property24.co.ke/commercial-property-for-sale-in-runda-115818585,https://images.prop24.com/inhsulmh6cdabh34bjfvxryaem/Crop600x400
KSh 180 000 000,Industrial Property,Runda,"Runda Runda, Runda, Nairobi",Runda’s Crown Jewel: A Modern 5 Bedroom with DSQ Masterpiece in Nairobi’s Elite Blue Zone.,N/A,N/A,N/A,0.5 acres,https://www.property24.co.ke/industrial-property-for-sale-in-runda-115818584,https://images.prop24.com/inhsulmh6cdabh34bjfvxryaem/Crop600x400
KSh 20 000 000,4 Bedroom Apartment / Flat,Kilimani,"PQ7Q+29H Turbo Rd, Kilimani, Nairobi","Serene Manor Surrounded by beautiful and tranquil surroundings, it offers",4,3,3,200 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-115710904,https://images.prop24.com/4e3x2fynbcmsdjfyjm7oqfheyi/Crop600x400
KSh 12 500 000,2 Bedroom Apartment / Flat,Kileleshwa,"Nyeri Rd Kileleshwa, Kileleshwa, Nairobi","TWO BEDROOM ALL ENSUITE APARTMENT FOR SALE IN KILELESHWA UNDER CONSTRUCTION

Selling a",2,3,1,130 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-115761156,https://images.prop24.com/u5lcsyitetzst72l4es6xltyey/Crop600x400
KSh 8 000 000,1 Bedroom Apartment / Flat,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi","This modern 1-bedroom apartment, located in the vibrant Kilimani area, offers a perfect",1,1,2,150 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-115732525,https://images.prop24.com/7kewn7koperfujqbjwpgelkyya/Crop600x400
KSh 4 900 000,1 Bedroom Apartment / Flat,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi","Cozy and modern studios,one,two and three bedroom units available  for sale in Syokimau.",1,1,1,55 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-syokimau-115819357,https://images.prop24.com/z32b6lb2nl2typ66rszfxtd34y/Crop600x400
KSh 13 500 000,3 Bedroom Apartment / Flat,Westlands,"Waiyaki Wy Nairobi, Westlands, Nairobi","THREE BEDROOM ALL ENSUITE APARTMENT ON SALE IN WESTLANDS UNDER CONSTRUCTION

FOR SALE: a",3,3,2,115 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-115694086,https://images.prop24.com/msebnzj7hpisd74nv3cpxbdps4/Crop600x400
KSh 140 000 000,5 Bedroom House,Runda,"Runda Kitisuru, Runda, Nairobi","Luxurious 5-bedroom house for sale in Runda
?? Runda
??Price; Kes 140M

?? Sitting on",5,5,8,0.5 acres,https://www.property24.co.ke/5-bedroom-house-for-sale-in-runda-115746827,https://images.prop24.com/eb5qnxoyypjnz43f2mq5qs47fq/Crop600x400
KSh 8 500 000,2 Bedroom Apartment / Flat,Kileleshwa,"off Oloitoktok Rd, Kileleshwa, Nairobi","FOR SALE:
Contact/WhatsApp: +254 721 514314

2 Bedroom apartment with a plinth area of",2,2,1,86 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-115611032,https://images.prop24.com/3at5zjpe7wqs2uxib2uxycpgvu/Crop600x400
KSh 9 300 000,2 Bedroom Apartment / Flat,Kileleshwa,"36 Othaya Rd, Kileleshwa, Nairobi","FOR SALE:
Contact/WhatsApp: +254 721 514314

2 Bedroom apartment with a plinth area of",2,2,1,86 m²,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-115610540,https://images.prop24.com/d2hcbgodrtit22ksyz7hoooj3a/Crop600x400
KSh 20 000 000,4 Bedroom Apartment / Flat,Kilimani,"Dennis Pritt Road Kilimani, Kilimani, Nairobi","FOUR BEDROOM TWO ENSUITE APARTMENT FOR SALE IN KILIMANI, DENNIS PRITT

A Spacious",4,3,2,210 m²,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-115730840,https://images.prop24.com/2yxemlwx33i4i2d3k2ma23beaa/Crop600x400
KSh 18 000 000,3 Bedroom Apartment / Flat,Kilimani,"Kilimani Estate Kilimani, Kilimani, Nairobi","THREE BEDROOM MASTER ENSUITE PLUS DSQ APARTMENT FOR SALE IN KILIMANI

Selling a Spacious",3,2,2,155 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-115701340,https://images.prop24.com/pi2yq33zsbubygpswpkt73wivu/Crop600x400
KSh 18 000 000,3 Bedroom Apartment / Flat,Kilimani,"Kindaruma Rd Kilimani, Kilimani, Nairobi","THREE BEDROOM MASTER ENSUITE PLUS DSQ APARTMENT FOR SALE IN KILIMANI

Selling a Spacious",3,2,2,155 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-115701158,https://images.prop24.com/pi2yq33zsbubygpswpkt73wivu/Crop600x400
KSh 13 600 000,3 Bedroom Apartment / Flat,Lavington,"Lavington Kileleshwa, Lavington, Nairobi","PRICIES AND SIZE
1br- 60sqm to 70sqm – 7.6M to 8.8M
2br-85sqm to 95sqm- 10.6Mto",3,3,2,110 m²,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-lavington-115758322,https://images.prop24.com/xggxyriaus5wavqwzu27lafbna/Crop600x400
KSh 118 000 000,5 Bedroom House,Kitisuru,"Kitisuru Nairobi, Kitisuru, Nairobi","A Sanctuary: Five-Bedroom Villa for Sale in Kitisuru, Nairobi – Ksh 118M 
Experience",5,5,N/A,N/A,https://www.property24.co.ke/5-bedroom-house-for-sale-in-kitisuru-115802478,https://images.prop24.com/7b7mgcewqh5shim77vpdjuwgyu/Crop600x400
KSh 8 700 000,1 Bedroom Apartment / Flat,Westlands,"Westlands Rd Nairobi, Westlands, Nairobi","NEW PROJECT IN WESTLANDS

We're glad to introduce you to SKYLINE RESIDENCES located in",1,1,1,55 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115729544,https://images.prop24.com/axlf3uqvliiveikrlbtmrzdss4/Crop600x400
KSh 118 000 000,4 Bedroom House,Gigiri,"Gigiri Kitisuru, Gigiri, Nairobi","Discover unparalleled elegance in the heart of Gigiri, Nairobi’s most exclusive and secure",4,4,N/A,N/A,https://www.property24.co.ke/4-bedroom-house-for-sale-in-gigiri-115804407,https://images.prop24.com/e5o2vpdzqbxriosg7psjw5h5iu/Crop600x400
KSh 28 000 000,4 Bedroom House,Runda,"Njathaini road, Runda, Nairobi","This gated community, adjacent to Muthithi Gardens and Summerfields Estate, boasts",4,5,6,0.13 acres,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-115707975,https://images.prop24.com/2tp4gmipiitipxlgb3snvjefzi/Crop600x400
KSh 6 700 000,1 Bedroom Apartment / Flat,Westlands,"33 Rhapta Road, Westlands, Nairobi","ONE BEDROOM APARTMENT ON SALE IN WESTLANDS UNDER CONSTRUCTION

Selling a One Bedroom",1,1,1,70 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115762182,https://images.prop24.com/dnnvrrpjm4cgpseoyogff3352i/Crop600x400
KSh 7 800 000,1 Bedroom Apartment / Flat,Westlands,"Westlands Rd Nairobi, Westlands, Nairobi","ONE BEDROOM APARTMENT ON SALE IN WESTLANDS UNDER CONSTRUCTION

One-of-a-Kind, Luxurious",1,1,1,58 m²,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-115762162,https://images.prop24.com/tryamplekrk5df5cxe6rklrbyy/Crop600x400
